objectId,department,final_date,geo_options,geo_LLM_best_guess_location_normalized,geo_LLM_source_cols,geo_LLM_confidence,geo_LLM_geo_eligible
314635,The Michael C. Rockefeller Wing,550,||Veracruz||Mesoamerica||Mexico||Mexican||,"Veracruz, Mexico",state||country,0.72,true
466618,Medieval Art,1400,||||||||German||,German,culture,0.55,true
46932,Asian Art,1749,||||||||China||,China,culture,0.55,true
47587,Asian Art,1695,||||||||China||,China,culture,0.55,true
42285,Asian Art,1174,||||||||Korea||,Korea,culture,0.55,true
47908,Asian Art,1711,||||||||China||,China,culture,0.55,true
203276,European Sculpture and Decorative Arts,1650,||||||||||,,none,0.00,false
48552,Asian Art,1749,||||||||China||,China,culture,0.55,true
448261,Islamic Art,1149,||||||Iran||||,Iran,country,0.70,true
451707,Islamic Art,1199,Rayy||||||Iran||||,"Rayy, Iran",city||country,0.88,true
47158,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
451363,Islamic Art,1200,Raqqa||||||Syria||||,"Raqqa, Syria",city||country,0.88,true
194238,European Sculpture and Decorative Arts,1760,||||||||||German,Germany,department||artistNationality,0.53,true
39512,Asian Art,799,||||||||Korea||,Korea,culture,0.55,true
444893,Islamic Art,1649,||||||Iran||||,Iran,country,0.70,true
44450,Asian Art,1820,||||||||Japan||Japanese,Japan,culture,0.55,true
192802,European Sculpture and Decorative Arts,1760,||||||||||British,United Kingdom,department||artistNationality,0.53,true
203299,European Sculpture and Decorative Arts,1748,||||||||||British,United Kingdom,department||artistNationality,0.53,true
63135,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
318605,The Michael C. Rockefeller Wing,1300,||||||Peru||Chimú||,Peru,country,0.70,true
50813,Asian Art,1749,||||||||China||,China,culture,0.55,true
51163,Asian Art,1692,||||||||China||,China,culture,0.55,true
49896,Asian Art,-1150,||||||||China||,China,culture,0.55,true
48311,Asian Art,1695,||||||||China||,China,culture,0.55,true
658719,European Sculpture and Decorative Arts,1880,"||||||||||British, Scottish",United Kingdom,department||artistNationality,0.53,true
47222,Asian Art,1830,||||||||Japan||,Japan,culture,0.55,true
871929,European Sculpture and Decorative Arts,1900,||||||||||Danish,Danish,artistNationality,0.45,true
47648,Asian Art,1596,||||||||China||,China,culture,0.55,true
208243,European Sculpture and Decorative Arts,1707,||||||||||,,none,0.00,false
447289,Islamic Art,1149,||||||Syria||||,Syria,country,0.70,true
52059,Asian Art,1692,||||||||China||,China,culture,0.55,true
310219,The Michael C. Rockefeller Wing,-50,||||||Peru||Topará||,Peru,country,0.70,true
48701,Asian Art,1849,||||||||China||,China,culture,0.55,true
48714,Asian Art,1749,||||||||China||,China,culture,0.55,true
207984,European Sculpture and Decorative Arts,1749,||||||||||,,none,0.00,false
314693,The Michael C. Rockefeller Wing,350,||||||Peru||Moche||,Peru,country,0.70,true
445270,Islamic Art,1199,Raqqa||||||Syria||||,"Raqqa, Syria",city||country,0.88,true
446841,Islamic Art,1149,||||||Eastern Syria||||,Eastern Syria,country,0.70,true
203149,European Sculpture and Decorative Arts,1727,||||||||||German,Germany,department||artistNationality,0.53,true
62601,Asian Art,1849,||||||||Japan||,Japan,culture,0.55,true
309442,The Michael C. Rockefeller Wing,500,||||||Peru||Moche||,Peru,country,0.70,true
204364,European Sculpture and Decorative Arts,1849,||||||||||,,none,0.00,false
477288,Medieval Art,499,||Kharga Oasis||||Byzantine Egypt||Coptic||,"Kharga Oasis, Byzantine Egypt",state||country,0.72,true
308451,The Michael C. Rockefeller Wing,-500,||||||Peru||Paracas||,Peru,country,0.70,true
309490,The Michael C. Rockefeller Wing,400,||||||Peru||Moche||,Peru,country,0.70,true
63142,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
210743,European Sculpture and Decorative Arts,1890,"||||||||||British, Scottish",United Kingdom,department||artistNationality,0.53,true
461088,Robert Lehman Collection,1300,||||||||Chinese||,Chinese,culture,0.55,true
308582,The Michael C. Rockefeller Wing,350,||||||Peru||Nasca||,Peru,country,0.70,true
42206,Asian Art,1765,||||||||China||,China,culture,0.55,true
195041,European Sculpture and Decorative Arts,1649,||||||||||,,none,0.00,false
204386,European Sculpture and Decorative Arts,1849,||||||||||,,none,0.00,false
47258,Asian Art,1874,||||||||Japan||,Japan,culture,0.55,true
62590,Asian Art,1649,||||||||Japan||,Japan,culture,0.55,true
201031,European Sculpture and Decorative Arts,1755,||||||||||,,none,0.00,false
771025,European Sculpture and Decorative Arts,1884,||||||||||British,United Kingdom,department||artistNationality,0.53,true
50213,Asian Art,749,||||||||Japan||,Japan,culture,0.55,true
50334,Asian Art,1639,||||||||Japan||,Japan,culture,0.55,true
205323,European Sculpture and Decorative Arts,1752,||||||||||British,United Kingdom,department||artistNationality,0.53,true
310645,The Michael C. Rockefeller Wing,450,||||||Peru||Moche||,Peru,country,0.70,true
193093,European Sculpture and Decorative Arts,1849,||||||||||,,none,0.00,false
190600,European Sculpture and Decorative Arts,1792,||||||||||British,United Kingdom,department||artistNationality,0.53,true
46714,Asian Art,1749,||||||||China||,China,culture,0.55,true
465875,Medieval Art,1249,||||||||French||,French,culture,0.55,true
37524,Asian Art,1450,||||||||Thailand||,Thailand,culture,0.55,true
37537,Asian Art,-3500,||||||||Thailand||,Thailand,culture,0.55,true
770940,European Sculpture and Decorative Arts,1877,||||||||||British,United Kingdom,department||artistNationality,0.53,true
51217,Asian Art,1765,||||||||China||,China,culture,0.55,true
42397,Asian Art,1655,||||||||China||,China,culture,0.55,true
46965,Asian Art,1695,||||||||China||,China,culture,0.55,true
46569,Asian Art,1749,||||||||China||,China,culture,0.55,true
57422,Asian Art,1249,||||||||Korea||,Korea,culture,0.55,true
197572,European Sculpture and Decorative Arts,1760,||||||||||,,none,0.00,false
48699,Asian Art,1711,||||||||China||,China,culture,0.55,true
48509,Asian Art,1284,||||||||China||,China,culture,0.55,true
623479,European Sculpture and Decorative Arts,1705,||||||||||,,none,0.00,false
48840,Asian Art,1692,||||||||China||,China,culture,0.55,true
46590,Asian Art,1749,||||||||China||,China,culture,0.55,true
320343,The Michael C. Rockefeller Wing,-550,||||||Peru||Paracas||,Peru,country,0.70,true
46675,Asian Art,1849,||||||||China||,China,culture,0.55,true
44727,Asian Art,-2500,||||||||China||,China,culture,0.55,true
313241,The Michael C. Rockefeller Wing,700,||||Mesoamerica||Mexico||Maya||,"Mesoamerica, Mexico",region||country,0.70,true
200823,European Sculpture and Decorative Arts,1765,||||||||||,,none,0.00,false
309486,The Michael C. Rockefeller Wing,500,||||||Peru||Moche||,Peru,country,0.70,true
48340,Asian Art,1749,||||||||China||,China,culture,0.55,true
194235,European Sculpture and Decorative Arts,1740,||||||||||German,Germany,department||artistNationality,0.53,true
830414,European Sculpture and Decorative Arts,1752,||||||||||,,none,0.00,false
309509,The Michael C. Rockefeller Wing,-1000,||||North Coast||Peru||Cupisnique||,"North Coast, Peru",region||country,0.70,true
42458,Asian Art,1099,||||||||China||,China,culture,0.55,true
312802,The Michael C. Rockefeller Wing,-151,||Michoacan||Mesoamerica||Mexico||Chupicuaro||,"Michoacan, Mexico",state||country,0.72,true
50349,Asian Art,1774,||||||||Japan||,Japan,culture,0.55,true
49296,Asian Art,1674,||||||||Japan||,Japan,culture,0.55,true
313155,The Michael C. Rockefeller Wing,50,||Colima||Mesoamerica||Mexico||Colima||,"Colima, Mexico",state||country,0.72,true
446878,Islamic Art,999,||||||Iran||||,Iran,country,0.70,true
49216,Asian Art,1350,||||||||China||,China,culture,0.55,true
308296,The Michael C. Rockefeller Wing,-300,||||||Peru||Paracas||,Peru,country,0.70,true
63061,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
195277,European Sculpture and Decorative Arts,1749,||||||||||French,France,department||artistNationality,0.53,true
200886,European Sculpture and Decorative Arts,1753,||||||||||German,Germany,department||artistNationality,0.53,true
316177,The Michael C. Rockefeller Wing,300,||||South Coast||Peru||Nasca||,"South Coast, Peru",region||country,0.70,true
50989,Asian Art,1692,||||||||China||,China,culture,0.55,true
308291,The Michael C. Rockefeller Wing,-550,||||Ica Valley||Peru||Paracas||,"Ica Valley, Peru",region||country,0.70,true
47786,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
73217,Asian Art,1649,||||||||Korea||,Korea,culture,0.55,true
308386,The Michael C. Rockefeller Wing,550,||||||Peru||Moche||,Peru,country,0.70,true
45889,Asian Art,1849,||||||||China||,China,culture,0.55,true
49344,Asian Art,1700,||||||||China||,China,culture,0.55,true
48324,Asian Art,1695,||||||||China||,China,culture,0.55,true
50192,Asian Art,1649,||||||||Japan||,Japan,culture,0.55,true
57404,Asian Art,1149,||||||||Korea||,Korea,culture,0.55,true
47858,Asian Art,1820,||||||||Japan||,Japan,culture,0.55,true
57400,Asian Art,1949,||||||||Korea||,Korea,culture,0.55,true
450494,Islamic Art,849,||||||Iraq or Syria||||,Iraq,country,0.50,true
185901,European Sculpture and Decorative Arts,1700,||||||||||,,none,0.00,false
918706,European Sculpture and Decorative Arts,1715,||||||||||Bohemian,Bohemian,artistNationality,0.45,true
62917,Asian Art,1750,||||||||Japan||,Japan,culture,0.55,true
314633,The Michael C. Rockefeller Wing,450,||||Mesoamerica||Mexico||Teotihuacan||,"Mesoamerica, Mexico",region||country,0.70,true
848436,European Sculpture and Decorative Arts,1680,||||||||||German,Germany,department||artistNationality,0.53,true
52767,Asian Art,1506,||||||||China||,China,culture,0.55,true
487245,Modern and Contemporary Art,1922,||||||||Danish (Nästved)||Danish,Danish (Nästved),culture,0.55,true
890336,European Sculpture and Decorative Arts,1898,||||||||||French,France,department||artistNationality,0.53,true
63129,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
48451,Asian Art,1319,||||||||China||,China,culture,0.55,true
50335,Asian Art,1785,||||||||Japan||,Japan,culture,0.55,true
466230,The Cloisters,1325,Siegburg||Lower Rhineland||||Germany||German||,"Siegburg, Lower Rhineland, Germany",city||state||country,0.95,true
308624,The Michael C. Rockefeller Wing,-550,||||Ica Valley||Peru||Paracas||,"Ica Valley, Peru",region||country,0.70,true
52220,Asian Art,1644,||||||||Japan||,Japan,culture,0.55,true
52834,Asian Art,1692,||||||||China||,China,culture,0.55,true
48682,Asian Art,1692,||||||||China||,China,culture,0.55,true
308362,The Michael C. Rockefeller Wing,-400,||||Ica Valley||Peru||Paracas||,"Ica Valley, Peru",region||country,0.70,true
463086,Medieval Art,1425,probably Manises||Valencia||||Spain||Spanish||,"Manises, Valencia, Spain",city||state||country,0.75,true
208006,European Sculpture and Decorative Arts,1707,||||||||||,,none,0.00,false
51946,Asian Art,-100,||||||||Vietnam (North)||,Vietnam (North),culture,0.55,true
48544,Asian Art,1816,||||||||China||,China,culture,0.55,true
47019,Asian Art,1820,||||||||Japan||,Japan,culture,0.55,true
52058,Asian Art,1692,||||||||China||,China,culture,0.55,true
449071,Islamic Art,812,Nishapur||||||Iran||||,"Nishapur, Iran",city||country,0.88,true
313301,The Michael C. Rockefeller Wing,350,||||||Peru||Nasca||,Peru,country,0.70,true
771024,European Sculpture and Decorative Arts,1886,||||||||||British,United Kingdom,department||artistNationality,0.53,true
309498,The Michael C. Rockefeller Wing,550,||||||Peru||Moche||,Peru,country,0.70,true
310466,The Michael C. Rockefeller Wing,1137,||||North Coast||Peru||Lambayeque (Sicán)||,"North Coast, Peru",region||country,0.70,true
309388,The Michael C. Rockefeller Wing,350,||||North Coast||Peru||Moche||,"North Coast, Peru",region||country,0.70,true
46955,Asian Art,1717,||||||||China||,China,culture,0.55,true
450747,Islamic Art,1249,Gurgan||||||Iran||||,"Gurgan, Iran",city||country,0.88,true
51014,Asian Art,1765,||||||||China||,China,culture,0.55,true
452853,Islamic Art,1149,||||||probably Egypt||||,Egypt,country,0.50,true
52802,Asian Art,1506,||||||||China||,China,culture,0.55,true
46962,Asian Art,1749,||||||||China||,China,culture,0.55,true
446935,Islamic Art,1749,||||||Iran||||,Iran,country,0.70,true
309519,The Michael C. Rockefeller Wing,-1000,||||North Coast||Peru||Cupisnique||,"North Coast, Peru",region||country,0.70,true
460178,Robert Lehman Collection,1520,"||||||||Italian, Castelli||","Italian, Castelli",culture,0.55,true
308652,The Michael C. Rockefeller Wing,-300,||||||Peru||Paracas||,Peru,country,0.70,true
48572,Asian Art,1683,||||||||China||,China,culture,0.55,true
42279,Asian Art,1700,||||||||China||,China,culture,0.55,true
476276,Medieval Art,499,||Kharga Oasis||||Byzantine Egypt||Coptic||,"Kharga Oasis, Byzantine Egypt",state||country,0.72,true
231853,European Sculpture and Decorative Arts,1752,||||||||||French,France,department||artistNationality,0.53,true
623468,European Sculpture and Decorative Arts,1705,||||||||||,,none,0.00,false
45893,Asian Art,1695,||||||||China||,China,culture,0.55,true
63141,Asian Art,1660,||||||||Japan||Japanese,Japan,culture,0.55,true
42360,Asian Art,1716,||||||||China||,China,culture,0.55,true
47809,Asian Art,1749,||||||||Japan||,Japan,culture,0.55,true
201028,European Sculpture and Decorative Arts,1755,||||||||||,,none,0.00,false
232205,European Sculpture and Decorative Arts,1880,"||||||||||British, Scottish",United Kingdom,department||artistNationality,0.53,true
309327,The Michael C. Rockefeller Wing,600,||||||Peru||Moche||,Peru,country,0.70,true
76733,Asian Art,600,||||||||China||,China,culture,0.55,true
50338,Asian Art,1685,||||||||Japan||,Japan,culture,0.55,true
310220,The Michael C. Rockefeller Wing,-450,||||||Peru||Paracas||,Peru,country,0.70,true
46779,Asian Art,1695,||||||||China||,China,culture,0.55,true
308457,The Michael C. Rockefeller Wing,-150,||||||Peru||Nasca||,Peru,country,0.70,true
195021,European Sculpture and Decorative Arts,1515,||||||||||,,none,0.00,false
309138,The Michael C. Rockefeller Wing,-1000,||||||Peru||Cupisnique||,Peru,country,0.70,true
201716,European Sculpture and Decorative Arts,1780,||||||||||German,Germany,department||artistNationality,0.53,true
447279,Islamic Art,1099,||||||Iran||||,Iran,country,0.70,true
308520,The Michael C. Rockefeller Wing,350,||||||Peru||Moche||,Peru,country,0.70,true
72737,Asian Art,1800,||||||||Korea||,Korea,culture,0.55,true
448987,Islamic Art,799,Qasr-i Abu Nasr||||||Iran||||,"Qasr-i Abu Nasr, Iran",city||country,0.88,true
314681,The Michael C. Rockefeller Wing,500,||||North Coast||Peru||Moche||,"North Coast, Peru",region||country,0.70,true
197614,European Sculpture and Decorative Arts,1760,||||||||||,,none,0.00,false
47988,Asian Art,1749,||||||||China||,China,culture,0.55,true
312629,The Michael C. Rockefeller Wing,100,||Oaxaca||Mesoamerica||Mexico||Monte Alban||,"Oaxaca, Mexico",state||country,0.72,true
833900,The Michael C. Rockefeller Wing,1299,||Arizona||||United States||Ancestral Puebloan (Kayenta Black-on-White)||,"Arizona, United States",state||country,0.72,true
188777,European Sculpture and Decorative Arts,1884,||||||||||French,France,department||artistNationality,0.53,true
46940,Asian Art,1695,||||||||China||,China,culture,0.55,true
309447,The Michael C. Rockefeller Wing,500,||||||Peru||Moche||,Peru,country,0.70,true
62759,Asian Art,1650,||||||||Japan||,Japan,culture,0.55,true
47722,Asian Art,1700,||||||||Japan||,Japan,culture,0.55,true
47582,Asian Art,1544,||||||||China||,China,culture,0.55,true
47922,Asian Art,1816,||||||||Japan||Japanese,Japan,culture,0.55,true
63109,Asian Art,1620,||||||||Japan||Japanese,Japan,culture,0.55,true
48661,Asian Art,1800,||||||||China||,China,culture,0.55,true
48280,Asian Art,1700,||||||||China||,China,culture,0.55,true
57517,Asian Art,1849,||||||||Korea||,Korea,culture,0.55,true
194589,European Sculpture and Decorative Arts,1607,||||||||||,,none,0.00,false
50313,Asian Art,599,||||||||Japan||,Japan,culture,0.55,true
477270,Medieval Art,499,||Kharga Oasis||||Byzantine Egypt||Coptic||,"Kharga Oasis, Byzantine Egypt",state||country,0.72,true
46928,Asian Art,1749,||||||||China||,China,culture,0.55,true
188534,European Sculpture and Decorative Arts,1592,||||||||||Italian,Italy,department||artistNationality,0.53,true
460139,Robert Lehman Collection,1500,"||||||||Italian, probably Florence or vicinity||","Italian, Florence",culture,0.35,true
52377,Asian Art,1649,||||||||Japan||,Japan,culture,0.55,true
197222,European Sculpture and Decorative Arts,1574,||||||||||,,none,0.00,false
44426,Asian Art,-2150,||||||||China||,China,culture,0.55,true
52807,Asian Art,1600,||||||||China||,China,culture,0.55,true
644110,European Sculpture and Decorative Arts,1797,||||||||||French,France,department||artistNationality,0.53,true
